menuRestaurantNom;menuRestaurantId;menuRestaurantIdType;menuRestaurantType;menuRestaurantConvive;menuDate;menuRepasType;menuPlatRegime;menuPlatType;menuPlatCode;menuPlatNom;menuplatlabellocal;menuplatlabelabio;menuplatlabelfaitmaison;menuplatlabelproduitsfermiers;menuplatlabelaoc;menuplatlabelaop;menuplatlabeligp;menuplatlabelvf;menuplatlabellabelrouge;menuCollNom;menuCollSiret;menuEtablissementNom;menuEtablissementSiret;menuPublicationDate
ECOLE ISORET;27;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ISORET;27;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ISORET;27;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ISORET;27;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LEBAS;29;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LEBAS;29;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LEBAS;29;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LEBAS;29;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LEBAS;29;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MAULEVRIES;30;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MAULEVRIES;30;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONET;33;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONET;33;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONET;33;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONET;33;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONTESQUIEU;35;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONTESQUIEU;35;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONTESQUIEU;35;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MONTESQUIEU;35;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MUSSET;37;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MUSSET;37;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MUSSET;37;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MUSSET;37;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PAGNOL;38;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PAGNOL;38;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PAGNOL;38;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PAGNOL;38;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PARCHEMINERIE;39;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PERUSSAIE;40;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PERUSSAIE;40;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PERUSSAIE;40;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PERUSSAIE;40;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PERUSSAIE;40;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PERUSSAIE;40;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MANDELA;41;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MANDELA;41;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MANDELA;41;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MANDELA;41;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MANDELA;41;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MANDELA;41;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PREVERT;42;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PREVERT;42;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PREVERT;42;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE RASPAIL;43;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE RASPAIL;43;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE RASPAIL;43;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE RASPAIL;43;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;plat principal;2;Tartimouflette fromagère;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE RASPAIL;43;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE RASPAIL;43;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE RASPAIL;43;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ROSTAND;45;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ROSTAND;45;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ROSTAND;45;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;dessert;7;Gâteau façon Savoie;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ROSTAND;45;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ROUSSEAU;46;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ROUSSEAU;46;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE TALET;47;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE TALET;47;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE TIGEOT;49;autre;maternelle;maternelle;2026-01-15;déjeuner;sans viande;entrée;1;Salade verte vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE TIGEOT;49;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE TIGEOT;49;autre;maternelle;maternelle;2026-01-15;déjeuner;sans exclusion;plat principal;2;Tartimouflette aux lardons;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE TIGEOT;49;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE TIGEOT;49;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE VALERY;50;autre;élémentaire;élémentaire;2026-01-15;déjeuner;sans viande;produit laitier;6;Chocolat chaud;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE VOLNEY;52;autre;maternelle;maternelle;2026-02-12;déjeuner;sans exclusion;entrée;1;Betteraves vinaigrette;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE VOLTAIRE;53;autre;élémentaire;élémentaire;2026-02-12;déjeuner;sans exclusion;entrée;1;Potage de légumes;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE VOLTAIRE;53;autre;élémentaire;élémentaire;2026-02-12;déjeuner;sans exclusion;dessert;7;Banane;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE VOLTAIRE;53;autre;maternelle;maternelle;2026-02-12;déjeuner;sans exclusion;dessert;7;Banane;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MOLLIERES;148;autre;maternelle;maternelle;2026-02-12;déjeuner;sans exclusion;produit laitier;6;Saint-Nectaire;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PHILIPE;543;autre;élémentaire;élémentaire;2026-02-12;déjeuner;sans exclusion;entrée;1;Potage de légumes;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PHILIPE;543;autre;maternelle;maternelle;2026-02-12;déjeuner;sans viande;plat principal;2;Boulettes végétales au blé sauce au jus;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PHILIPE;543;autre;élémentaire;élémentaire;2026-02-12;déjeuner;sans viande;produit laitier;6;Saint-Nectaire;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PHILIPE;543;autre;maternelle;maternelle;2026-02-12;déjeuner;sans exclusion;produit laitier;6;Saint-Nectaire;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE VILAR;565;autre;maternelle;maternelle;2026-02-12;déjeuner;sans viande;garniture;4;Flageolets;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BENIER;3;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;sauce;3;Sauce aigre-douce;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BENIER;3;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BENIER;3;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU P;5;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU P;5;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BORDILLON;12;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;plat principal;2;Riz façon cantonnais;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CLEMENT;15;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;plat principal;2;Riz façon cantonnais;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CLEMENT;15;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;sauce;3;Sauce aigre-douce;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CONDORCET;17;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;entrée;1;Samoussas de légumes;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CONDORCET;17;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;plat principal;2;Riz façon cantonnais;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CONDORCET;17;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DACIER;20;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;entrée;1;Samoussas de légumes;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DACIER;20;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;plat principal;2;Riz façon cantonnais;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DACIER;20;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;entrée;1;Samoussas de légumes;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;élémentaire;élémentaire;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;dessert;7;Gâteau ananas/coco;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;maternelle;maternelle;2026-02-13;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
